"le_Mean","le_SD","le_2.5%","le_97.5%","lm_Mean","lm_SD","lm_2.5%","lm_97.5%","t1e_Mean","t1e_SD","t1e_2.5%","t1e_97.5%","t1m_Mean","t1m_SD","t1m_2.5%","t1m_97.5%","t3e_Mean","t3e_SD","t3e_2.5%","t3e_97.5%","t3m_Mean","t3m_SD","t3m_2.5%","t3m_97.5%"
0.5987368859375,0.107019429826854,0.362515575,0.785894875,0.3098480041125,0.130396165403669,0.0888452875,0.58546805,0.0417733587752648,0.0358186064989091,0.002164864,0.135068725,0.423957978678125,0.151832732030613,0.14672045,0.72892975,0.0360786254046769,0.0317786045653333,0.001754329,0.120242775,0.0706404116729187,0.0483062458458302,0.0070284005,0.18979115
0.643930944,0.101927243799344,0.420882225,0.82281,0.31301417818125,0.130597242691055,0.0887395,0.587690925,0.0432210445868813,0.0370878484616596,0.00228966025,0.14056965,0.5849000248125,0.161424322100972,0.270165725,0.880929725,0.0374007861006437,0.0327725116403313,0.00171534425,0.121828525,0.105422405366125,0.0590709811060326,0.0222452425,0.2488309
0.645362243375,0.100772288023558,0.425012925,0.8231387,0.311685831635,0.131140269333267,0.0870678325,0.589829975,0.0433150541717187,0.0373790592770375,0.00230613425,0.14154435,0.6270690418125,0.150416368565327,0.33023855,0.89678095,0.0372315988188825,0.0332943416627009,0.00171458875,0.124984,0.071008608348625,0.0486330984582748,0.006929002,0.18988225
0.7758245294375,0.0897624058315259,0.58968495,0.936810275,0.73253641425,0.130348568298183,0.4501682,0.944904175,0.0484247456569875,0.0424637144140958,0.002620758,0.158145275,0.449835135082312,0.213013246223165,0.070082775,0.87420045,0.0404031394441313,0.0362721591395042,0.00188752575,0.134684375,0.0845067283241,0.0589025036793059,0.00856658825,0.229211775
0.6449931054375,0.100448331704458,0.426237125,0.821473775,0.5642090646875,0.139349340373534,0.291929175,0.82524955,0.0431968764796938,0.0367577064028978,0.00244276475,0.1384164,0.61418203210625,0.180836202830008,0.250777825,0.934883575,0.0375429113684256,0.0332039576045128,0.0016895235,0.125649525,0.0784581266729937,0.0534820322094012,0.007765398,0.209948225
0.5977011345,0.107334319020103,0.364437675,0.786056275,0.3969935524875,0.135658230126314,0.150339775,0.674599025,0.04180649331136,0.0355792968696998,0.00206366475,0.1333736,0.245010624730937,0.145343181993717,0.02392984,0.561221975,0.0365957270983188,0.0326640053000843,0.00184688625,0.122753325,0.0730657748426437,0.0502020847570366,0.006886677,0.19806615
0.776447248375,0.0898564645927256,0.588522825,0.93467855,0.564587564375,0.139102215325574,0.291356525,0.82575335,0.0476171240678594,0.0413710101489851,0.00245567775,0.154092675,0.31240317838625,0.17177173470421,0.034719555,0.683020075,0.0409734302793014,0.0370243892473583,0.00192330275,0.138772625,0.078103575586,0.0535022411688353,0.00795710125,0.21024805
0.775648862125,0.089436256211017,0.58439395,0.9332652,0.7333310245625,0.13001115094031,0.45297795,0.944161675,0.0470927411954465,0.0420090212097315,0.002577473,0.158595075,0.452334827490625,0.214317267863643,0.0660190675,0.87483555,0.0410115490814644,0.0370027859675723,0.0019714195,0.139862675,0.08534106213575,0.059177433856083,0.00819042275,0.23175765
0.73304581725,0.0928884120410322,0.54065365,0.9012535,0.6505099445625,0.136382051367881,0.37118775,0.89109475,0.0460578677214125,0.0400047723585099,0.00255075575,0.15079035,0.545057597400625,0.19738331769264,0.168813775,0.914586575,0.0397086690540063,0.0360276750856778,0.0017311335,0.13550625,0.0818567930353813,0.0567264154059271,0.00826642125,0.22024005
0.776833573375,0.0899388392498777,0.588624925,0.93684365,0.39739239266875,0.136852895434504,0.149529625,0.678218575,0.04756220569222,0.0411950325097052,0.00247168675,0.153331125,0.58601797138125,0.160480414390169,0.267648825,0.883426175,0.0408175372430131,0.0367288672924805,0.0020103755,0.13735415,0.0735024454038687,0.0503642143922224,0.0068900135,0.19893585
0.6441545655625,0.101266947298421,0.4278507,0.823856175,0.47956135815625,0.138930530029437,0.215209875,0.7531796,0.0432967994105844,0.0369371615098467,0.00234912025,0.13871905,0.53330840214375,0.171083267477834,0.203037025,0.85825275,0.0373273523070538,0.0334003120117704,0.001775045,0.12601345,0.0754827718611813,0.0518843424756645,0.0076989785,0.202058925
0.6441384805,0.100850246313886,0.4262965,0.823215275,0.565539763,0.139767434967655,0.2897471,0.827955475,0.0429965488974625,0.0370810690386679,0.0022942035,0.13985385,0.312400257067687,0.171843197217978,0.0363885625,0.673558725,0.0372756823492231,0.0330748385337463,0.0017908265,0.12455405,0.07790901115235,0.0532369671636766,0.00714504375,0.206065075
0.731509935375,0.0935979552216897,0.5334345,0.897177625,0.3969386941625,0.138114604081533,0.144364325,0.6796407,0.0464473324560169,0.0409690622099457,0.00241349575,0.153807125,0.27549294873475,0.157117153537652,0.030309205,0.615622725,0.039574517985665,0.0357321960774066,0.00191298225,0.133185525,0.108886458745688,0.0616395447543653,0.02342403,0.261506025
0.6879604908125,0.0967954120670506,0.480581525,0.8586359,0.31262386852375,0.131146184191495,0.08573631,0.5858767,0.0438827789922562,0.037780927279717,0.0021360175,0.142702425,0.7301778066875,0.145943036366017,0.422423675,0.963791925,0.0383737537059375,0.0342244151302581,0.001846681,0.1259818,0.0705343411973687,0.0481709737793861,0.0069501865,0.1903087
0.6870633050625,0.0971763613271834,0.47817365,0.860132275,0.48258382505625,0.139520640768723,0.219053125,0.759486525,0.0447920568144806,0.0389191573041791,0.00236776975,0.1443218,0.274638521494313,0.156510656508104,0.0296223225,0.6148895,0.0384840508665101,0.0346384571098729,0.00168309825,0.129481975,0.0760447978378812,0.0521698846287168,0.007634603,0.2059506
0.5547226410375,0.114293404673009,0.308317875,0.751971875,0.31239825546875,0.131311243691161,0.08550446,0.5888753,0.0408094918218375,0.0348234007782814,0.00203790775,0.132210425,0.534891503125,0.169996266962484,0.204696825,0.859843075,0.0352444913676426,0.0310304801851523,0.001734368,0.115992275,0.138890208764375,0.0680301404308108,0.0403610275,0.302945175
0.7759433845,0.0898445169622376,0.5855693,0.9367386,0.56517796399375,0.139962966181696,0.28936275,0.829305425,0.0481489510115875,0.0417588552423459,0.00255462025,0.157386025,0.31169217998825,0.171682830727662,0.033843125,0.674145925,0.04110070133225,0.0367703069961551,0.001896191,0.136610475,0.0787638734378812,0.0535793708733178,0.0079512275,0.20850265
0.7313031163125,0.0927495726265083,0.533712775,0.8952313,0.6483000975625,0.135131466871132,0.365630125,0.88601435,0.0459923996473375,0.0400427835778982,0.0023589755,0.14909655,0.5468562368275,0.197816746602182,0.167814675,0.9147864,0.039800469187925,0.0357477236747736,0.001897957,0.1355016,0.0828522283699531,0.0572300798151069,0.0082108025,0.223851875
0.6894645436875,0.0967402328616039,0.4783316,0.860423025,0.313458243581875,0.130492669741817,0.0896281125,0.59371825,0.0477312670958875,0.0418776494102767,0.0026005555,0.157978275,0.359524620409375,0.154460792497796,0.0876477025,0.677953125,0.09371633645125,0.0568699919669688,0.019930835,0.237338425,0.104843689824375,0.0582515791067767,0.021884905,0.2445825
0.7775441276875,0.089246328772396,0.5933303,0.93497435,0.31488368686875,0.132678858160029,0.08941603,0.59926525,0.0470084605954088,0.0410098651367083,0.0023868485,0.15419155,0.730152975875,0.145431396100268,0.4239124,0.963908125,0.0410244989268875,0.0368008579752312,0.00193949825,0.137105275,0.0702489795455187,0.0477326915019047,0.00662104025,0.186723975
0.7336417164375,0.0926489050398673,0.536193775,0.900403075,0.649741718,0.136444559521944,0.3662967,0.89156765,0.0453737347087338,0.0394120895907875,0.002206561,0.148868325,0.5491282766125,0.198023928288898,0.170250125,0.918231125,0.0395891227654719,0.0361996058120291,0.0019215345,0.13365215,0.0822267583065437,0.0566920118389666,0.0082299975,0.2228552
0.732394382875,0.0921959735779255,0.5352284,0.896915025,0.648417498125,0.135775800690291,0.369183875,0.890791625,0.0461343084541256,0.0398785347599796,0.00235636375,0.149855425,0.368208657620062,0.191036679029156,0.045232245,0.763440925,0.0397538776986687,0.0357497629685092,0.0018829795,0.133924275,0.0826323126822381,0.0575718982858837,0.00803384325,0.224718925
0.6885865754375,0.0962702972485722,0.484426925,0.8609772,0.39668534204375,0.136716047527684,0.1474662,0.67416535,0.0444171133287625,0.038162360014817,0.00243025225,0.145815875,0.47180401745,0.161765225788791,0.170031775,0.7874534,0.0387610048474903,0.0346676681651966,0.001779812,0.1283116,0.0729439479923313,0.0499447421049087,0.00666008025,0.19333165
0.64433284625,0.101112677458422,0.429263275,0.824189475,0.312803277034375,0.130904008065515,0.0891665175,0.592119925,0.0431151372204438,0.0367480146577952,0.0023382955,0.13919425,0.219604036601063,0.133528921516547,0.0199753825,0.5163847,0.03757576695077,0.0335326914532591,0.0017099915,0.127468,0.0701980590166375,0.0477747364452444,0.006974172,0.18850445
0.777780373125,0.0899382296342955,0.590807925,0.9385198,0.7323751761875,0.129515638733805,0.451410525,0.9455473,0.0476129068661688,0.0416323771449495,0.00246849625,0.156562675,0.446209105581,0.213982384223414,0.0657602525,0.87414425,0.0411142431869919,0.0363769136513747,0.00175338025,0.13652305,0.0854242780144375,0.0587587160938179,0.0086642815,0.23217165
0.6435114916875,0.102289165977295,0.423654275,0.822388575,0.313236671633125,0.131503406861702,0.0891612075,0.5937485,0.0428915889085638,0.0367072964511849,0.0022224115,0.137287375,0.7019823001875,0.155929249943003,0.37743055,0.9579236,0.0375816379121994,0.0336946946363123,0.00177640925,0.123279975,0.105509190608125,0.0596979137649719,0.0221867775,0.25225975
0.6878100741875,0.0970016925744544,0.478770225,0.85887805,0.397089756275,0.137803877293753,0.150493375,0.674815575,0.044737153146375,0.0381855609506944,0.002315991,0.144342925,0.58746621550625,0.16244839637024,0.265996875,0.88809715,0.0384925095063375,0.0344705310638741,0.00194463,0.129936125,0.0727966990243562,0.0501282322942295,0.0068938195,0.1966636
0.687781912375,0.0972823088168604,0.478159275,0.86135455,0.228010230625625,0.121159595737086,0.0382125675,0.499778925,0.0448048861219987,0.0389191540399793,0.002266859,0.146721375,0.320799068141875,0.143506869720237,0.0750920175,0.622610575,0.038654017322345,0.0346276144563043,0.00184526425,0.130212225,0.101979231595,0.0571093064318965,0.02120124,0.2405903
0.687653659,0.0976745211751043,0.481079775,0.859965,0.6485096319375,0.136157806194472,0.366362425,0.89057075,0.0445943770693063,0.03826545373878,0.002395613,0.143277225,0.367949521396937,0.18981799941681,0.046479995,0.762717475,0.03880561514196,0.0347846772418671,0.0019561935,0.130518025,0.081272816683875,0.0559193187871182,0.00861049625,0.221181525
0.7307820416875,0.0932369844603452,0.531989975,0.89567105,0.48078461075,0.139459684362812,0.21704525,0.752931075,0.0459238099517563,0.0395503270576272,0.0023599505,0.14862465,0.368099158863975,0.190519525023025,0.0436537525,0.768506825,0.0394993663136788,0.0355258773551958,0.001853873,0.1336295,0.149834539003125,0.075318945240297,0.04293839,0.33214275
0.59943598225,0.106324860002901,0.3693356,0.7847685,0.312505632525,0.130991713837792,0.0895631275,0.589551675,0.0428734506109062,0.0369574628828455,0.0021656555,0.13888865,0.357510925000625,0.155789663059149,0.08562703,0.67933725,0.06256224720025,0.0430363686175857,0.00875568675,0.17173325,0.10500202414,0.0583288789243551,0.02238812,0.246321475
0.645390262375,0.101761623980885,0.42876335,0.825192575,0.5639857265125,0.139996898503844,0.288994275,0.8261975,0.0431215985130063,0.0377139188855057,0.0021911635,0.141201375,0.46607642101625,0.181432920372243,0.127384475,0.824636075,0.0377690656867187,0.0336273774391834,0.0016490985,0.12662335,0.0782415815959125,0.0540046159033662,0.00783881475,0.213734725
0.731760787875,0.0924983601836347,0.5396865,0.898145875,0.39832856495625,0.13742134969317,0.148326775,0.67812705,0.0768622283408125,0.0528796281968977,0.011914985,0.212793675,0.58567263208125,0.161073411433259,0.267973125,0.881319675,0.0395610400742531,0.0353853784696421,0.001816363,0.1345046,0.0727498503616312,0.0500813455809823,0.0065844695,0.196681375
0.689538225125,0.0952268186330813,0.487583775,0.8581961,0.39541591249375,0.138682097121992,0.142458125,0.67463035,0.0449663684237344,0.0388697064250256,0.0022673335,0.148313625,0.47307534379375,0.160422381458995,0.173661925,0.78827945,0.0378920710881112,0.0342099930114323,0.00172957875,0.126548675,0.073148500476125,0.0496109982709925,0.00725788425,0.1923086
0.6442038118125,0.101317174068652,0.42925155,0.8240203,0.4817605172,0.139413871289278,0.219668525,0.756454,0.043320630406125,0.0374235282440428,0.00221387675,0.140492575,0.27433712203785,0.156693232311685,0.0282349525,0.612688,0.0370752332559237,0.0329194934818661,0.0017616275,0.122357425,0.0761403393670062,0.0523268846794975,0.00758865225,0.20466645
0.732962973625,0.0916023418767051,0.538085325,0.8978247,0.312579331794375,0.130930646687493,0.0901377625,0.58884165,0.0460262373864313,0.0397214002352124,0.002398468,0.1502563,0.700052784125,0.156513788421124,0.374423625,0.9605971,0.0396443061810687,0.0357651516830603,0.0018215195,0.132999625,0.10512092328375,0.058583731863431,0.022335305,0.247073025
0.7757097389375,0.0896687501145458,0.592794,0.937121275,0.483695278925,0.139963609768636,0.220455925,0.75715475,0.047625067107325,0.0419613930037582,0.00243334775,0.159651175,0.4038324912125,0.165792305054594,0.1063781,0.738386175,0.040758181597155,0.0363663132618758,0.0018807955,0.13679515,0.0761259748170312,0.0526531358203518,0.007296556,0.205310125
0.6437428410625,0.102028786902657,0.42570735,0.82271695,0.312124231380625,0.129665370349503,0.089775095,0.58466805,0.0427722016286063,0.0368607063697922,0.002221975,0.138716325,0.217590138167313,0.131756283339814,0.020756065,0.50710605,0.0374007450539825,0.033015180805138,0.0017366215,0.1235261,0.070411723839575,0.0481222574489698,0.00653627625,0.1872754
0.7772635349375,0.089207772594319,0.590836675,0.93653295,0.564077004875,0.138641060186574,0.29060665,0.822489175,0.04792396487075,0.0421803945260001,0.0024380015,0.157693125,0.310530060260937,0.171346498437613,0.0339555625,0.677573,0.0409866595558406,0.0368949713758856,0.0021189315,0.13756405,0.077887892891525,0.053489073862436,0.00755566375,0.211711675
0.7331486315,0.0931282432274576,0.535921825,0.89911965,0.7338358745625,0.129038750773985,0.457020875,0.9465012,0.07730151689375,0.0535159855199421,0.011157645,0.2133022,0.449402940687875,0.212978256902325,0.071241445,0.8742365,0.0396201777612806,0.0355359086087654,0.0018633685,0.1340132,0.0850405512673188,0.0581150540995248,0.00859805125,0.23083215
0.6441763160625,0.100953938150287,0.42582035,0.8229468,0.3119584079925,0.131465483020509,0.087982675,0.5890619,0.0429407874106938,0.0372209979130685,0.00230296675,0.138892875,0.244015301292688,0.144199740115331,0.0237857075,0.5614807,0.0379810606362687,0.0338081973858262,0.00167959775,0.1288612,0.105138350039375,0.0585088848133857,0.0220572025,0.248699
0.6003257530625,0.107383057809903,0.370805275,0.787278425,0.3125159923,0.130189643924183,0.089452425,0.58493565,0.0422908547002062,0.0358744836514836,0.002208498,0.135298725,0.42377700910625,0.151349392579596,0.144106425,0.7268933,0.0365250139913937,0.0327301115342969,0.00172142375,0.1229654,0.0707190231520125,0.0483579944894279,0.00691251825,0.1895564
0.7769172843125,0.0895322026977255,0.587761675,0.9361008,0.647442046,0.135934615319633,0.367864425,0.8889593,0.0479859672913188,0.041817069553663,0.00234435375,0.158249875,0.5498630102625,0.197149750511995,0.173546475,0.9163232,0.0403721135724438,0.0364722517344681,0.001726668,0.137588725,0.08194960479225,0.0562112055587491,0.00766538025,0.22099665
0.7757359945625,0.0901682865623816,0.586737725,0.936616475,0.3967441682125,0.137139585094965,0.148229425,0.67588095,0.0468754466168312,0.0407747345192488,0.002363677,0.154720925,0.40379514086875,0.165863457329317,0.10381455,0.74346805,0.0407571128191919,0.0368028654408,0.00185260475,0.1385767,0.109242805974375,0.0612457151648932,0.0229136975,0.256696675
0.777286971,0.0898451671840453,0.587604975,0.937083775,0.311683436513125,0.129852253449653,0.0898085475,0.585165575,0.0472732021803062,0.0413288477814895,0.002528368,0.156256275,0.427015876575,0.150972600976577,0.145058525,0.727936925,0.0410035600410062,0.0369942666789455,0.00190222825,0.137994525,0.0699795863778375,0.0477452656868773,0.00661314375,0.188803475
0.7319519400625,0.0926121571359131,0.533112575,0.89617745,0.3968973307375,0.136551078539114,0.147729625,0.67521195,0.0459167893670313,0.0399774110316993,0.002259142,0.149555025,0.6991408788125,0.157263210938675,0.372037925,0.9583096,0.040175040869215,0.0362926558296275,0.00190011975,0.1355251,0.0733473672863125,0.0501807183277697,0.00693129975,0.197341075
0.776521124,0.088944630855842,0.5904725,0.935253,0.31192399176875,0.131459494299734,0.0866765225,0.5946851,0.0474024555149812,0.0413440108325338,0.00244749425,0.156606475,0.422494885025,0.150397171326225,0.1471523,0.721048,0.04116693974659,0.0367339289864175,0.00191348625,0.13905415,0.0711928594922625,0.0484056209151881,0.00676624525,0.1909371
0.688193926625,0.0956603087952047,0.482166875,0.85856155,0.48112239020625,0.140073279660824,0.213653,0.75444895,0.0446050672329813,0.0382653679666061,0.00233877775,0.143451625,0.40156285213125,0.16577024471444,0.103188475,0.738614675,0.0387812070314563,0.0348551064100193,0.0018124525,0.13085105,0.0759147104226312,0.0519583166064487,0.0075449885,0.2049712
0.730355481375,0.0924394134284659,0.53296795,0.8962163,0.6492414908125,0.135948441856374,0.37130495,0.890689475,0.04596553440415,0.0395044773709296,0.00230804425,0.1502728,0.368231845863063,0.191416264513544,0.04699279,0.764542,0.039915088718975,0.0365855555299594,0.0018787515,0.137068075,0.081284917766075,0.0553895309630817,0.00768781275,0.217946925
0.6886739431875,0.0963218900274627,0.482411875,0.860482725,0.48144567721875,0.140274338452413,0.2163316,0.75432575,0.0447281830830313,0.0384984456712007,0.0022740845,0.147144875,0.272988564700062,0.154751499230976,0.0296027125,0.607080075,0.0385816926929456,0.0344059352124547,0.00182252975,0.130258225,0.0751830132245625,0.0517781772839462,0.007320041,0.203448825
0.644152941,0.101906191058169,0.42451715,0.82652515,0.4816793179875,0.138828829975694,0.220896275,0.752891225,0.0435570504793875,0.0375601862097999,0.00236014525,0.141274775,0.272483889624831,0.156258368326264,0.02727958,0.60877925,0.0372436412969656,0.0333995542877241,0.0018103205,0.125951,0.0750426052172125,0.0518355034987196,0.006900001,0.2042082
0.6880798881875,0.0967144518940041,0.4801886,0.85982855,0.3968514327125,0.135891524192406,0.149913875,0.6747228,0.0443105667860862,0.03831237787334,0.002332835,0.14462965,0.5867825542875,0.159908776634507,0.271958875,0.878644,0.0389369353847069,0.03525370488907,0.00173955725,0.130594075,0.0733185520386,0.0499824177873452,0.006903655,0.19524975
0.688232558375,0.0968969695213516,0.478500875,0.861323925,0.311666701835,0.130958389255191,0.08829632,0.592318475,0.0437508509824062,0.0375101927838641,0.00230407975,0.1397953,0.40444862995375,0.168028710138886,0.107058525,0.74557175,0.0384612143285406,0.0342305543072743,0.001920032,0.1287667,0.138929625905,0.0691347450261558,0.039742325,0.3030707
0.73291567975,0.0925538287283593,0.53589085,0.898563575,0.31465765347125,0.131531866555201,0.08840253,0.590080125,0.0460731665757125,0.0396755835957566,0.0024754745,0.149587225,0.321927619895688,0.145311844655753,0.07851082,0.6277385,0.0398700146203669,0.035998394437814,0.00193870425,0.13598185,0.0702490180106688,0.0479075389763599,0.006626748,0.1881039
0.687586718875,0.0972463001745456,0.481532675,0.86036175,0.6497540998125,0.137351745219701,0.3687483,0.893553075,0.0442974648357125,0.0382899098521321,0.00241124425,0.1479894,0.5478244519375,0.198608977558736,0.1699123,0.917898325,0.0386971850601563,0.0345136109304958,0.00189388375,0.130075925,0.0826873185684937,0.0566051690284745,0.00827513,0.22542835
0.5982689478125,0.107127330300726,0.365672125,0.7843045,0.31176768600625,0.130924153585918,0.088211385,0.587022775,0.0415972548429244,0.0351538381882574,0.0022142775,0.132091575,0.58727221696875,0.158668556907145,0.2793704,0.8813925,0.036247528845425,0.0320846495721015,0.001779101,0.120085225,0.105029990861875,0.0591772426304269,0.021450365,0.24916705
0.687633481,0.0966312214998635,0.4817148,0.861271125,0.56586820511875,0.139682528222587,0.289580925,0.8275238,0.0444122410164181,0.0383842606136943,0.0024596715,0.1466285,0.312427310966731,0.171345361867979,0.0354235125,0.675943425,0.0386347724906125,0.0347976977710286,0.00172596125,0.12997335,0.0790529727401625,0.0545477450846739,0.00777977925,0.2126032
0.6885170184375,0.0956901157809892,0.487318875,0.859111675,0.3981000985125,0.137304106958555,0.1533438,0.67803675,0.04433163959615,0.0383439178646385,0.00236631375,0.142240625,0.4729193398,0.160731443360034,0.1723158,0.7878027,0.0379067027400663,0.0339204777273973,0.00186666175,0.126877225,0.0728239143877,0.0502175587044519,0.00710023275,0.19749585
0.7763121394375,0.0893570249087168,0.59084945,0.9356399,0.7334419263125,0.129039949127999,0.457386125,0.94358985,0.0474905765739125,0.0409783383689213,0.002577993,0.151749275,0.449309139370625,0.214526003644019,0.0678088075,0.874297725,0.0406496193558318,0.0364788427696425,0.0019461735,0.136548475,0.0854106130571688,0.0587436725984237,0.00821626925,0.2306406
0.6430187439375,0.101858271506671,0.4260685,0.8236592,0.48055568896875,0.139493711976476,0.21605005,0.752452375,0.0426251546191362,0.0369784066742646,0.002367094,0.141075475,0.40578322423125,0.168519346557526,0.104366375,0.747853875,0.0376231933104956,0.0336688310524861,0.001764592,0.1270455,0.075940092115,0.0519539134397571,0.00744920375,0.203313775
0.7753540728125,0.0898374039227397,0.587788875,0.93543805,0.39653903733125,0.136643084352678,0.14728215,0.67439905,0.0476388848424469,0.0417648387732866,0.00252407875,0.15719945,0.47104147648125,0.160092509025117,0.171752275,0.78955115,0.0404095618250019,0.0365857316757044,0.0018616075,0.1364252,0.0730384110224312,0.0500679114266076,0.007228657,0.195880625
0.688317851125,0.0972380149343326,0.4800516,0.86137065,0.3962051983375,0.137292139703372,0.14741425,0.67576465,0.0443572396854163,0.0382007471592935,0.00247515025,0.14372155,0.275122805704125,0.155782916561556,0.0288313825,0.60701895,0.0389034706598312,0.0342502482669367,0.00180495875,0.12815615,0.1087996988525,0.0611858841214888,0.0224335675,0.2592977
0.7769406184375,0.090120663283582,0.58454705,0.936700525,0.313530881213125,0.132280850835618,0.0884483975,0.595364325,0.0473692609947012,0.0410132539177074,0.00251191175,0.152400875,0.322917824851875,0.14508658782203,0.0730467425,0.623911325,0.0408839754899281,0.0369663116341289,0.0020082445,0.1378399,0.0699903321385375,0.0480937196516305,0.0063972035,0.186711675
0.776999854875,0.0894816507432316,0.587350575,0.93714505,0.4821705644875,0.140069977896062,0.21631415,0.75622205,0.0473284457166563,0.0407104705800212,0.0023317615,0.1533807,0.274738326686081,0.156183214544891,0.0276821725,0.61475795,0.041244172690025,0.0367193829270886,0.00195511625,0.1375189,0.0761461326450625,0.0520199345702547,0.00709511925,0.20141275
0.64389975625,0.101011741139605,0.4306306,0.8241935,0.56360106979375,0.139405021860301,0.289845475,0.8275072,0.0717168747179375,0.048913030901953,0.0105731375,0.1970696,0.61399600186875,0.182126534936767,0.250633225,0.93786995,0.0370366291858688,0.0329063121305083,0.001669999,0.1238834,0.0787172008195638,0.0543976424389091,0.00764012825,0.212838225
0.6446757024375,0.100845454935644,0.426415,0.822956075,0.3139774178125,0.131788375109336,0.086122215,0.5921005,0.0435479811772219,0.037166236909019,0.002388973,0.14036625,0.470255088425,0.161330924404674,0.1678931,0.79082075,0.0372848591879363,0.0333336920495422,0.00172683575,0.125826575,0.104747128570625,0.05897563312239,0.0216376375,0.251021025
0.6892811678125,0.0957205924484731,0.4837306,0.860267325,0.31170088335,0.131563455883099,0.08895049,0.591263475,0.0444506332831687,0.0390095019435654,0.00216407175,0.145615975,0.6257765615125,0.153121019691104,0.317565175,0.89856565,0.038389619943925,0.0344736769504593,0.001754884,0.129119625,0.0703897610464125,0.0484578198950911,0.006639425,0.190717275
