"ID","between_subject_condition","within_subject_condition","f00","duration","presentation_order","eveTopleft","eveTopright","eveDownleft","eveDownright","rank_1","rank_2","rank_3","rank_4","if_there_are_errors","error_type","if_there_are_ties","classify_all_ranks"
"3135","ties_allowed","indiff","1",35062.3799999999,"A_b_B_a","indiff8_pos","indiff4_neg","indiff4_pos","indiff8_neg","indiff4_neg","indiff8_neg","indiff4_pos","indiff8_pos",1,0,0,"type_2"
"3135","ties_allowed","indiff","2",85294.3,"a_b_B_A","indiff7_neg","indiff11_neg","indiff11_pos","indiff7_pos","indiff7_neg","indiff11_pos","indiff7_pos","indiff11_neg",1,0,0,"type_2"
"3135","ties_allowed","extreme","3",27354.6220000002,"A_B_b_a","impl1_pos","plau1_pos","plau1_neg","impl1_neg","impl1_neg","plau1_pos","plau1_neg","impl1_pos",0,NA,0,"logical"
"3135","ties_allowed","indiff","4",20320.558,"a_B_b_A","indiff5_neg","indiff3_pos","indiff3_neg","indiff5_pos","indiff3_pos","indiff5_neg","indiff3_neg","indiff5_pos",1,0,0,"type_2"
"3135","ties_allowed","indiff","5",12307.8820000001,"A_b_a_B","indiff10_pos","indiff9_neg","indiff10_neg","indiff9_pos","indiff10_pos","indiff9_pos","indiff9_neg","indiff10_neg",0,NA,0,"logical"
"3135","ties_allowed","extreme","6",25339.974,"a_B_A_b","impl3_neg","impl2_pos","impl3_pos","impl2_neg","impl3_neg","impl2_neg","impl2_pos","impl3_pos",0,NA,0,"logical"
"3135","ties_allowed","extreme","8",16415.5609999998,"A_b_a_B","impl6_pos","plau4_neg","impl6_neg","plau4_pos","plau4_pos","impl6_neg","plau4_neg","impl6_pos",1,0,0,"type_2"
"3135","ties_allowed","extreme","9",16217.229,"a_A_B_b","plau6_neg","plau6_pos","plau2_pos","plau2_neg","plau2_pos","plau6_pos","plau2_neg","plau6_neg",1,0,0,"type_2"
"3135","ties_allowed","indiff","10",19990.2880000001,"a_A_b_B","indiff6_neg","indiff6_pos","indiff12_neg","indiff12_pos","indiff12_pos","indiff12_neg","indiff6_neg","indiff6_pos",1,1,0,"type_1"
"3135","ties_allowed","indiff","11",18234.8680000001,"A_b_B_a","indiff1_pos","indiff2_neg","indiff2_pos","indiff1_neg","indiff2_neg","indiff2_pos","indiff1_pos","indiff1_neg",1,1,0,"type_1"
"3135","ties_allowed","extreme","12",12001.6039999998,"A_B_a_b","plau3_pos","plau5_pos","plau3_neg","plau5_neg","plau3_pos","plau5_pos","plau5_neg","plau3_neg",0,NA,0,"logical"
"3135","ties_allowed","extreme","13",15799.1680000002,"A_a_b_B","impl5_pos","impl5_neg","impl4_neg","impl4_pos","impl4_neg","impl5_neg","impl4_pos","impl5_pos",1,0,0,"type_2"
"3133","ties_allowed","extreme","2",41010.7309999911,"A_a_B_b","impl2_pos","impl2_neg","impl3_pos","impl3_neg","impl3_neg","impl2_neg","impl2_pos","impl3_pos",0,NA,0,"logical"
"3133","ties_allowed","indiff","5",35651.398,"a_b_A_B","indiff4_neg","indiff9_neg","indiff4_pos","indiff9_pos","indiff4_neg","indiff9_pos","indiff4_pos","indiff9_neg",1,0,0,"type_2"
"3133","ties_allowed","extreme","6",19007.2779999911,"A_a_b_B","impl1_pos","impl1_neg","impl4_neg","impl4_pos","impl4_neg","impl1_pos","impl4_pos","impl1_neg",1,0,0,"type_2"
"3133","ties_allowed","extreme","8",22676.583999994,"A_b_B_a","plau2_pos","impl5_neg","impl5_pos","plau2_neg","plau2_pos","impl5_neg","plau2_neg","impl5_pos",1,0,0,"type_2"
"3133","ties_allowed","indiff","9",34937.361,"A_b_a_B","indiff10_pos","indiff1_neg","indiff10_neg","indiff1_pos","indiff10_pos","indiff1_neg","indiff1_pos","indiff10_neg",0,NA,0,"logical"
"3133","ties_allowed","extreme","10",12209.985,"a_A_b_B","plau1_neg","plau1_pos","plau3_neg","plau3_pos","plau1_pos","plau3_pos","plau1_neg","plau3_neg",1,0,0,"type_2"
"3133","ties_allowed","extreme","11",15231.763,"a_A_B_b","impl6_neg","impl6_pos","plau6_pos","plau6_neg","impl6_neg","plau6_pos","plau6_neg","impl6_pos",0,NA,0,"logical"
"3133","ties_allowed","indiff","12",32432.8019999911,"a_b_B_A","indiff6_neg","indiff8_neg","indiff8_pos","indiff6_pos","indiff8_pos","indiff6_neg","indiff8_neg","indiff6_pos",1,0,0,"type_2"
"3133","ties_allowed","extreme","13",14769.986999997,"a_A_B_b","plau5_neg","plau5_pos","plau4_pos","plau4_neg","plau4_pos","plau5_pos","plau4_neg","plau5_neg",1,0,0,"type_2"
"3131","ties_allowed","indiff","1",25985.6840000059,"a_A_B_b","indiff9_neg","indiff9_pos","indiff8_pos","indiff8_neg","indiff8_pos","indiff9_pos","indiff9_neg","indiff8_neg",0,NA,0,"logical"
"3131","ties_allowed","extreme","2",12722.173000006,"a_B_A_b","plau5_neg","plau1_pos","plau5_pos","plau1_neg","plau1_pos","plau5_pos","plau5_neg","plau1_neg",0,NA,0,"logical"
"3131","ties_allowed","extreme","3",25488.314999994,"a_A_b_B","plau3_neg","plau3_pos","plau6_neg","plau6_pos","plau3_pos","plau6_pos","plau3_neg","plau6_neg",1,0,0,"type_2"
"3131","ties_allowed","extreme","4",19016.106999997,"a_A_b_B","impl5_neg","impl5_pos","plau4_neg","plau4_pos","plau4_pos","impl5_pos","impl5_neg","plau4_neg",0,NA,0,"logical"
"3131","ties_allowed","extreme","6",20498.642999994,"A_b_a_B","impl1_pos","impl3_neg","impl1_neg","impl3_pos","impl3_neg","impl1_neg","impl1_pos","impl3_pos",0,NA,0,"logical"
"3131","ties_allowed","indiff","8",18848.745999994,"A_b_a_B","indiff7_pos","indiff12_neg","indiff7_neg","indiff12_pos","indiff7_pos","indiff12_pos","indiff7_neg","indiff12_neg",1,0,0,"type_2"
"3131","ties_allowed","indiff","9",17431.527999994,"A_a_b_B","indiff10_pos","indiff10_neg","indiff4_neg","indiff4_pos","indiff10_neg","indiff10_pos","indiff4_neg","indiff4_pos",1,1,0,"type_1"
"3131","ties_allowed","indiff","10",14417.405000006,"A_a_b_B","indiff2_pos","indiff2_neg","indiff1_neg","indiff1_pos","indiff2_neg","indiff2_pos","indiff1_neg","indiff1_pos",1,1,0,"type_1"
"3131","ties_allowed","extreme","11",23492.934999994,"A_B_b_a","plau2_pos","impl4_pos","impl4_neg","plau2_neg","plau2_pos","impl4_neg","plau2_neg","impl4_pos",1,0,0,"type_2"
"3131","ties_allowed","indiff","12",28202.579000006,"a_B_b_A","indiff3_neg","indiff5_pos","indiff5_neg","indiff3_pos","indiff5_neg","indiff3_pos","indiff3_neg","indiff5_pos",0,NA,0,"logical"
"3131","ties_allowed","extreme","13",12042.0860000059,"a_B_b_A","impl6_neg","impl2_pos","impl2_neg","impl6_pos","impl6_neg","impl2_neg","impl2_pos","impl6_pos",0,NA,0,"logical"
"3129","ties_allowed","extreme","2",69672.0870000002,"a_A_B_b","plau3_neg","plau3_pos","plau4_pos","plau4_neg","plau3_pos","plau4_pos","plau4_neg","plau3_neg",0,NA,0,"logical"
"3129","ties_allowed","indiff","3",78219.2800000007,"a_A_b_B","indiff6_neg","indiff6_pos","indiff12_neg","indiff12_pos","indiff6_neg","indiff6_pos","indiff12_pos","indiff12_neg",1,1,0,"type_1"
"3129","ties_allowed","indiff","4",59764.4540000006,"a_b_B_A","indiff10_neg","indiff11_neg","indiff11_pos","indiff10_pos","indiff10_pos","indiff11_pos","indiff11_neg","indiff10_neg",0,NA,0,"logical"
"3129","ties_allowed","extreme","5",38336.7490000002,"A_a_B_b","impl6_pos","impl6_neg","impl2_pos","impl2_neg","impl6_neg","impl2_neg","impl2_pos","impl6_pos",0,NA,0,"logical"
"3129","ties_allowed","indiff","8",32983.0510000008,"a_A_b_B","indiff3_neg","indiff3_pos","indiff8_neg","indiff8_pos","indiff8_pos","indiff3_pos","indiff3_neg","indiff8_neg",0,NA,0,"logical"
"3129","ties_allowed","extreme","10",27657.491,"a_b_B_A","plau2_neg","impl3_neg","impl3_pos","plau2_pos","impl3_neg","plau2_pos","plau2_neg","impl3_pos",0,NA,0,"logical"
"3129","ties_allowed","indiff","11",30475.5720000005,"A_a_b_B","indiff1_pos","indiff1_neg","indiff7_neg","indiff7_pos","indiff1_neg","indiff7_pos","indiff7_neg","indiff1_pos",0,NA,0,"logical"
"3129","ties_allowed","extreme","12",33406.078,"a_b_B_A","plau1_neg","impl5_neg","impl5_pos","plau1_pos","plau1_pos","impl5_neg","plau1_neg","impl5_pos",1,0,0,"type_2"
"3129","ties_allowed","indiff","13",31677.2510000007,"a_A_B_b","indiff5_neg","indiff5_pos","indiff9_pos","indiff9_neg","indiff9_pos","indiff9_neg","indiff5_neg","indiff5_pos",1,1,0,"type_1"
"3126","ties_allowed","extreme","5",16005.5590001907,"A_B_b_a","plau6_pos","plau5_pos","plau5_neg","plau6_neg","plau5_pos","plau6_pos","plau6_neg","plau5_neg",0,NA,0,"logical"
"3126","ties_allowed","extreme","6",14530.1070000477,"a_b_B_A","plau3_neg","impl4_neg","impl4_pos","plau3_pos","plau3_pos","impl4_neg","plau3_neg","impl4_pos",1,0,0,"type_2"
"3126","ties_allowed","extreme","8",14818.5000001907,"A_b_B_a","plau2_pos","plau4_neg","plau4_pos","plau2_neg","plau4_pos","plau2_pos","plau2_neg","plau4_neg",0,NA,0,"logical"
"3126","ties_allowed","indiff","10",17908.1490000477,"A_a_b_B","indiff3_pos","indiff3_neg","indiff11_neg","indiff11_pos","indiff3_pos","indiff3_neg","indiff11_neg","indiff11_pos",1,1,0,"type_1"
"3126","ties_allowed","extreme","12",30469.8390000477,"A_a_B_b","impl6_pos","impl6_neg","impl1_pos","impl1_neg","impl6_neg","impl1_neg","impl1_pos","impl6_pos",0,NA,0,"logical"
"3126","ties_allowed","indiff","13",17589.2630001431,"a_B_A_b","indiff9_neg","indiff5_pos","indiff9_pos","indiff5_neg","indiff9_pos","indiff9_neg","indiff5_neg","indiff5_pos",1,1,0,"type_1"
"3123","ties_allowed","extreme","1",46595.375999994,"a_B_A_b","impl5_neg","impl1_pos","impl5_pos","impl1_neg","impl1_neg","impl5_neg","impl5_pos","impl1_pos",0,NA,0,"logical"
"3123","ties_allowed","extreme","2",35133.4679999881,"A_B_b_a","impl6_pos","impl2_pos","impl2_neg","impl6_neg","impl6_neg","impl2_neg","impl6_pos","impl2_pos",1,0,0,"type_2"
"3123","ties_allowed","extreme","3",42685.9279999881,"a_b_A_B","plau4_neg","impl3_neg","plau4_pos","impl3_pos","impl3_neg","plau4_pos","plau4_neg","impl3_pos",0,NA,0,"logical"
"3123","ties_allowed","indiff","4",26470.5100000119,"A_a_b_B","indiff4_pos","indiff4_neg","indiff8_neg","indiff8_pos","indiff4_pos","indiff8_pos","indiff8_neg","indiff4_neg",0,NA,0,"logical"
"3123","ties_allowed","extreme","5",26251.761,"a_B_b_A","plau1_neg","plau5_pos","plau5_neg","plau1_pos","plau5_pos","plau1_pos","plau1_neg","plau5_neg",0,NA,0,"logical"
"3123","ties_allowed","indiff","6",55838.2199999881,"A_b_a_B","indiff10_pos","indiff12_neg","indiff10_neg","indiff12_pos","indiff10_neg","indiff12_pos","indiff12_neg","indiff10_pos",0,NA,0,"logical"
"3123","ties_allowed","indiff","8",36115.7880000119,"a_b_B_A","indiff6_neg","indiff2_neg","indiff2_pos","indiff6_pos","indiff2_pos","indiff6_neg","indiff2_neg","indiff6_pos",1,0,0,"type_2"
"3123","ties_allowed","extreme","9",36195.995999994,"A_B_a_b","plau3_pos","impl4_pos","plau3_neg","impl4_neg","impl4_neg","plau3_pos","plau3_neg","impl4_pos",0,NA,0,"logical"
"3123","ties_allowed","indiff","10",28771.6899999881,"a_B_b_A","indiff1_neg","indiff11_pos","indiff11_neg","indiff1_pos","indiff11_neg","indiff1_pos","indiff11_pos","indiff1_neg",1,0,0,"type_2"
"3123","ties_allowed","indiff","11",24672.1309999881,"A_b_a_B","indiff9_pos","indiff5_neg","indiff9_neg","indiff5_pos","indiff9_pos","indiff5_neg","indiff5_pos","indiff9_neg",0,NA,0,"logical"
"3123","ties_allowed","indiff","12",51255.468000006,"a_B_b_A","indiff3_neg","indiff7_pos","indiff7_neg","indiff3_pos","indiff3_pos","indiff7_neg","indiff7_pos","indiff3_neg",0,NA,0,"logical"
"3123","ties_allowed","extreme","13",20398.313,"a_b_B_A","plau2_neg","plau6_neg","plau6_pos","plau2_pos","plau2_pos","plau6_pos","plau2_neg","plau6_neg",1,0,0,"type_2"
"3122","ties_allowed","extreme","1",49990.569999994,"a_B_A_b","plau4_neg","impl2_pos","plau4_pos","impl2_neg","impl2_neg","plau4_pos","plau4_neg","impl2_pos",0,NA,0,"logical"
"3122","ties_allowed","indiff","2",34890.7039999955,"A_b_a_B","indiff12_pos","indiff4_neg","indiff12_neg","indiff4_pos","indiff12_pos","indiff4_pos","indiff4_neg","indiff12_neg",0,NA,0,"logical"
"3122","ties_allowed","extreme","3",33616.6739999985,"a_A_B_b","plau1_neg","plau1_pos","plau5_pos","plau5_neg","plau5_pos","plau1_pos","plau1_neg","plau5_neg",0,NA,0,"logical"
"3122","ties_allowed","extreme","4",24935.112,"A_a_B_b","plau3_pos","plau3_neg","plau6_pos","plau6_neg","plau6_pos","plau3_pos","plau3_neg","plau6_neg",0,NA,0,"logical"
"3122","ties_allowed","indiff","5",25944.0009999985,"a_B_b_A","indiff7_neg","indiff11_pos","indiff11_neg","indiff7_pos","indiff7_neg","indiff11_pos","indiff11_neg","indiff7_pos",0,NA,0,"logical"
"3122","ties_allowed","indiff","6",27588.444999997,"a_B_b_A","indiff1_neg","indiff6_pos","indiff6_neg","indiff1_pos","indiff6_pos","indiff1_pos","indiff1_neg","indiff6_neg",0,NA,0,"logical"
"3122","ties_allowed","indiff","8",20818.6349999985,"A_b_B_a","indiff10_pos","indiff3_neg","indiff3_pos","indiff10_neg","indiff10_pos","indiff3_pos","indiff3_neg","indiff10_neg",0,NA,0,"logical"
"3122","ties_allowed","extreme","9",36623.1149999941,"a_B_A_b","impl5_neg","impl4_pos","impl5_pos","impl4_neg","impl4_neg","impl5_neg","impl5_pos","impl4_pos",0,NA,0,"logical"
"3122","ties_allowed","extreme","10",26733.4319999955,"a_B_A_b","impl3_neg","plau2_pos","impl3_pos","plau2_neg","impl3_neg","plau2_pos","plau2_neg","impl3_pos",0,NA,0,"logical"
"3122","ties_allowed","indiff","11",28229.993999994,"A_a_B_b","indiff9_pos","indiff9_neg","indiff5_pos","indiff5_neg","indiff9_pos","indiff9_neg","indiff5_neg","indiff5_pos",1,1,0,"type_1"
"3122","ties_allowed","extreme","12",37032.7439999955,"A_a_B_b","impl1_pos","impl1_neg","impl6_pos","impl6_neg","impl6_neg","impl1_neg","impl1_pos","impl6_pos",0,NA,0,"logical"
"3122","ties_allowed","indiff","13",26766.5639999985,"A_a_b_B","indiff8_pos","indiff8_neg","indiff2_neg","indiff2_pos","indiff8_pos","indiff2_neg","indiff2_pos","indiff8_neg",0,NA,0,"logical"
"3121","ties_allowed","indiff","1",194940.92,"a_B_A_b","indiff9_neg","indiff5_pos","indiff9_pos","indiff5_neg","indiff5_pos","indiff9_pos","indiff5_neg","indiff9_neg",1,0,0,"type_2"
"3121","ties_allowed","extreme","2",24236.74,"a_B_b_A","impl1_neg","plau4_pos","plau4_neg","impl1_pos","plau4_pos","impl1_neg","impl1_pos","plau4_neg",0,NA,0,"logical"
"3121","ties_allowed","extreme","3",27511.08,"a_b_B_A","impl5_neg","impl6_neg","impl6_pos","impl5_pos","impl5_neg","impl6_neg","impl5_pos","impl6_pos",1,0,0,"type_2"
"3121","ties_allowed","indiff","4",222823.84,"A_a_b_B","indiff2_pos","indiff2_neg","indiff4_neg","indiff4_pos","indiff2_pos","indiff2_neg","indiff4_pos","indiff4_neg",1,1,0,"type_1"
"3121","ties_allowed","indiff","5",16752.24,"a_B_A_b","indiff6_neg","indiff1_pos","indiff6_pos","indiff1_neg","indiff6_pos","indiff1_pos","indiff6_neg","indiff1_neg",1,0,0,"type_2"
"3121","ties_allowed","indiff","6",23403.06,"A_a_b_B","indiff12_pos","indiff12_neg","indiff7_neg","indiff7_pos","indiff7_neg","indiff12_pos","indiff7_pos","indiff12_neg",1,0,0,"type_2"
"3121","ties_allowed","indiff","8",20797.5,"A_a_b_B","indiff10_pos","indiff10_neg","indiff3_neg","indiff3_pos","indiff3_pos","indiff10_pos","indiff3_neg","indiff10_neg",1,0,0,"type_2"
"3121","ties_allowed","indiff","9",88050.84,"a_b_A_B","indiff11_neg","indiff8_neg","indiff11_pos","indiff8_pos","indiff11_neg","indiff8_pos","indiff8_neg","indiff11_pos",0,NA,0,"logical"
"3121","ties_allowed","extreme","10",31994.46,"A_B_a_b","impl2_pos","plau1_pos","impl2_neg","plau1_neg","plau1_pos","impl2_neg","impl2_pos","plau1_neg",0,NA,0,"logical"
"3121","ties_allowed","extreme","11",158510.5,"A_b_a_B","impl4_pos","impl3_neg","impl4_neg","impl3_pos","impl4_neg","impl3_neg","impl4_pos","impl3_pos",1,0,0,"type_2"
"3121","ties_allowed","extreme","12",19593.62,"A_b_a_B","plau2_pos","plau6_neg","plau2_neg","plau6_pos","plau2_pos","plau6_pos","plau6_neg","plau2_neg",0,NA,0,"logical"
"3121","ties_allowed","extreme","13",54321.38,"A_B_a_b","plau5_pos","plau3_pos","plau5_neg","plau3_neg","plau5_pos","plau3_pos","plau3_neg","plau5_neg",0,NA,0,"logical"
"3120","ties_allowed","extreme","1",84291.9719999642,"A_B_b_a","impl3_pos","impl4_pos","impl4_neg","impl3_neg","impl3_neg","impl4_neg","impl4_pos","impl3_pos",0,NA,0,"logical"
"3120","ties_allowed","indiff","2",98872.836,"a_b_B_A","indiff9_neg","indiff10_neg","indiff10_pos","indiff9_pos","indiff9_pos","indiff10_neg","indiff10_pos","indiff9_neg",0,NA,0,"logical"
"3120","ties_allowed","indiff","3",54826.8149999881,"a_b_B_A","indiff5_neg","indiff11_neg","indiff11_pos","indiff5_pos","indiff5_neg","indiff11_pos","indiff11_neg","indiff5_pos",0,NA,0,"logical"
"3120","ties_allowed","indiff","4",59662.8380000119,"A_B_b_a","indiff3_pos","indiff8_pos","indiff8_neg","indiff3_neg","indiff3_pos","indiff8_neg","indiff8_pos","indiff3_neg",0,NA,0,"logical"
"3120","ties_allowed","extreme","5",38288.0469999881,"a_b_B_A","plau6_neg","impl1_neg","impl1_pos","plau6_pos","impl1_neg","plau6_pos","plau6_neg","impl1_pos",0,NA,0,"logical"
"3120","ties_allowed","indiff","6",66862.7639999642,"A_B_b_a","indiff1_pos","indiff4_pos","indiff4_neg","indiff1_neg","indiff1_pos","indiff4_pos","indiff4_neg","indiff1_neg",0,NA,0,"logical"
"3120","ties_allowed","extreme","8",37849.6800000119,"A_a_b_B","plau5_pos","plau5_neg","impl5_neg","impl5_pos","plau5_pos","impl5_neg","impl5_pos","plau5_neg",0,NA,0,"logical"
"3120","ties_allowed","extreme","9",67740.5759999881,"a_A_B_b","plau4_neg","plau4_pos","plau3_pos","plau3_neg","plau4_pos","plau3_pos","plau3_neg","plau4_neg",0,NA,0,"logical"
"3120","ties_allowed","indiff","10",187134.655999964,"A_b_a_B","indiff7_pos","indiff12_neg","indiff7_neg","indiff12_pos","indiff12_neg","indiff7_neg","indiff7_pos","indiff12_pos",0,NA,0,"logical"
"3120","ties_allowed","extreme","11",48411.893,"A_b_B_a","impl6_pos","impl2_neg","impl2_pos","impl6_neg","impl2_neg","impl6_neg","impl2_pos","impl6_pos",1,0,0,"type_2"
"3120","ties_allowed","extreme","12",34453.4919999642,"A_B_a_b","plau1_pos","plau2_pos","plau1_neg","plau2_neg","plau1_pos","plau2_pos","plau2_neg","plau1_neg",0,NA,0,"logical"
"3120","ties_allowed","indiff","13",42806.856,"A_a_B_b","indiff2_pos","indiff2_neg","indiff6_pos","indiff6_neg","indiff2_pos","indiff2_neg","indiff6_neg","indiff6_pos",1,1,0,"type_1"
"3119","ties_allowed","extreme","1",30913,"a_b_A_B","plau2_neg","plau4_neg","plau2_pos","plau4_pos","plau2_pos","plau4_pos","plau2_neg","plau4_neg",1,0,0,"type_2"
"3119","ties_allowed","extreme","4",27287,"a_A_b_B","impl1_neg","impl1_pos","plau5_neg","plau5_pos","plau5_pos","impl1_neg","impl1_pos","plau5_neg",0,NA,0,"logical"
"3119","ties_allowed","indiff","5",33851,"A_a_b_B","indiff6_pos","indiff6_neg","indiff4_neg","indiff4_pos","indiff4_pos","indiff6_neg","indiff6_pos","indiff4_neg",0,NA,0,"logical"
"3119","ties_allowed","extreme","6",25988,"a_b_B_A","plau3_neg","plau1_neg","plau1_pos","plau3_pos","plau1_pos","plau3_pos","plau3_neg","plau1_neg",0,NA,0,"logical"
"3119","ties_allowed","extreme","10",16351.0000000001,"A_b_B_a","impl6_pos","plau6_neg","plau6_pos","impl6_neg","plau6_pos","impl6_neg","plau6_neg","impl6_pos",1,0,0,"type_2"
"3119","ties_allowed","extreme","11",31253,"A_B_a_b","impl4_pos","impl5_pos","impl4_neg","impl5_neg","impl4_neg","impl5_neg","impl4_pos","impl5_pos",1,0,0,"type_2"
"3119","ties_allowed","extreme","12",16495,"A_a_b_B","impl2_pos","impl2_neg","impl3_neg","impl3_pos","impl3_neg","impl2_neg","impl2_pos","impl3_pos",0,NA,0,"logical"
"3118","ties_allowed","extreme","1",30440.766,"A_a_b_B","impl2_pos","impl2_neg","impl1_neg","impl1_pos","impl1_neg","impl2_neg","impl2_pos","impl1_pos",0,NA,0,"logical"
"3118","ties_allowed","extreme","2",34419.9440003815,"A_B_a_b","impl6_pos","plau3_pos","impl6_neg","plau3_neg","plau3_pos","impl6_neg","plau3_neg","impl6_pos",1,0,0,"type_2"
"3118","ties_allowed","indiff","10",23203.9170003815,"A_b_a_B","indiff11_pos","indiff5_neg","indiff11_neg","indiff5_pos","indiff11_pos","indiff5_pos","indiff5_neg","indiff11_neg",0,NA,0,"logical"
"3118","ties_allowed","extreme","12",16674.8380002861,"a_A_b_B","impl3_neg","impl3_pos","plau1_neg","plau1_pos","impl3_neg","plau1_pos","plau1_neg","impl3_pos",0,NA,0,"logical"
"3115","ties_allowed","indiff","1",47235.306,"a_B_b_A","indiff7_neg","indiff6_pos","indiff6_neg","indiff7_pos","indiff7_pos","indiff6_neg","indiff6_pos","indiff7_neg",0,NA,0,"logical"
"3115","ties_allowed","indiff","2",20591.736999997,"A_a_B_b","indiff3_pos","indiff3_neg","indiff1_pos","indiff1_neg","indiff3_pos","indiff1_pos","indiff3_neg","indiff1_neg",1,0,0,"type_2"
"3115","ties_allowed","extreme","3",44342.615999997,"A_a_B_b","impl4_pos","impl4_neg","impl3_pos","impl3_neg","impl4_neg","impl3_neg","impl4_pos","impl3_pos",1,0,0,"type_2"
"3115","ties_allowed","indiff","4",33909.561,"A_B_b_a","indiff4_pos","indiff12_pos","indiff12_neg","indiff4_neg","indiff12_pos","indiff4_pos","indiff4_neg","indiff12_neg",0,NA,0,"logical"
"3115","ties_allowed","extreme","5",22064.967,"a_B_A_b","impl6_neg","impl2_pos","impl6_pos","impl2_neg","impl6_neg","impl2_neg","impl6_pos","impl2_pos",1,0,0,"type_2"
"3115","ties_allowed","indiff","6",36992.6759999985,"a_A_B_b","indiff11_neg","indiff11_pos","indiff2_pos","indiff2_neg","indiff2_pos","indiff11_pos","indiff11_neg","indiff2_neg",0,NA,0,"logical"
"3115","ties_allowed","extreme","8",19169.7569999985,"a_A_b_B","plau1_neg","plau1_pos","plau3_neg","plau3_pos","plau1_pos","plau3_pos","plau1_neg","plau3_neg",1,0,0,"type_2"
"3115","ties_allowed","extreme","9",31890.238999997,"A_a_b_B","plau6_pos","plau6_neg","plau4_neg","plau4_pos","plau4_pos","plau6_pos","plau6_neg","plau4_neg",0,NA,0,"logical"
"3115","ties_allowed","indiff","10",25184.307,"A_b_a_B","indiff5_pos","indiff8_neg","indiff5_neg","indiff8_pos","indiff5_pos","indiff8_neg","indiff8_pos","indiff5_neg",0,NA,0,"logical"
"3115","ties_allowed","indiff","11",18026.471,"A_a_B_b","indiff9_pos","indiff9_neg","indiff10_pos","indiff10_neg","indiff10_pos","indiff9_pos","indiff10_neg","indiff9_neg",1,0,0,"type_2"
"3115","ties_allowed","extreme","12",19095.783999994,"A_a_B_b","impl1_pos","impl1_neg","plau2_pos","plau2_neg","plau2_pos","impl1_neg","impl1_pos","plau2_neg",0,NA,0,"logical"
"3115","ties_allowed","extreme","13",16157.9449999955,"A_B_b_a","plau5_pos","impl5_pos","impl5_neg","plau5_neg","plau5_pos","impl5_neg","impl5_pos","plau5_neg",0,NA,0,"logical"
"3114","ties_allowed","extreme","1",44012.718,"a_B_A_b","plau5_neg","plau3_pos","plau5_pos","plau3_neg","plau3_pos","plau5_pos","plau5_neg","plau3_neg",0,NA,0,"logical"
"3114","ties_allowed","indiff","4",47194.8640000001,"A_a_b_B","indiff7_pos","indiff7_neg","indiff5_neg","indiff5_pos","indiff7_neg","indiff7_pos","indiff5_neg","indiff5_pos",1,1,0,"type_1"
"3114","ties_allowed","extreme","6",32869.9900000002,"a_B_A_b","impl2_neg","impl6_pos","impl2_pos","impl6_neg","impl2_neg","impl6_neg","impl6_pos","impl2_pos",0,NA,0,"logical"
"3114","ties_allowed","indiff","8",24261.3630000001,"A_B_a_b","indiff10_pos","indiff12_pos","indiff10_neg","indiff12_neg","indiff12_pos","indiff10_pos","indiff10_neg","indiff12_neg",0,NA,0,"logical"
"3114","ties_allowed","extreme","10",18525.3540000001,"a_A_b_B","plau1_neg","plau1_pos","plau2_neg","plau2_pos","plau2_pos","plau1_pos","plau1_neg","plau2_neg",0,NA,0,"logical"
"3114","ties_allowed","extreme","11",21843.798,"A_B_b_a","impl3_pos","impl4_pos","impl4_neg","impl3_neg","impl3_neg","impl4_neg","impl4_pos","impl3_pos",0,NA,0,"logical"
"3114","ties_allowed","extreme","12",22724.63,"a_A_b_B","plau4_neg","plau4_pos","impl1_neg","impl1_pos","plau4_pos","impl1_neg","impl1_pos","plau4_neg",0,NA,0,"logical"
"3110","ties_allowed","indiff","1",27910.3,"A_B_b_a","indiff9_pos","indiff11_pos","indiff11_neg","indiff9_neg","indiff9_pos","indiff9_neg","indiff11_neg","indiff11_pos",1,1,0,"type_1"
"3110","ties_allowed","extreme","2",21143.46,"A_B_b_a","plau2_pos","impl3_pos","impl3_neg","plau2_neg","impl3_neg","plau2_pos","plau2_neg","impl3_pos",0,NA,0,"logical"
"3110","ties_allowed","indiff","3",50585.54,"A_b_a_B","indiff8_pos","indiff3_neg","indiff8_neg","indiff3_pos","indiff8_neg","indiff8_pos","indiff3_pos","indiff3_neg",1,1,0,"type_1"
"3110","ties_allowed","indiff","4",43701.62,"A_b_a_B","indiff10_pos","indiff7_neg","indiff10_neg","indiff7_pos","indiff7_neg","indiff7_pos","indiff10_pos","indiff10_neg",1,1,0,"type_1"
"3110","ties_allowed","extreme","5",18765.28,"A_B_a_b","plau5_pos","plau6_pos","plau5_neg","plau6_neg","plau6_pos","plau5_pos","plau5_neg","plau6_neg",0,NA,0,"logical"
"3110","ties_allowed","indiff","6",78027.5,"A_b_B_a","indiff1_pos","indiff2_neg","indiff2_pos","indiff1_neg","indiff1_pos","indiff2_pos","indiff2_neg","indiff1_neg",0,NA,0,"logical"
"3110","ties_allowed","extreme","8",21645.28,"a_B_b_A","impl2_neg","plau1_pos","plau1_neg","impl2_pos","impl2_neg","plau1_pos","plau1_neg","impl2_pos",0,NA,0,"logical"
"3110","ties_allowed","extreme","9",53753.22,"a_A_b_B","impl5_neg","impl5_pos","impl6_neg","impl6_pos","impl6_neg","impl5_neg","impl5_pos","impl6_pos",0,NA,0,"logical"
